ref_date,generation_type,reported_total_mwh,computed_total_mwh,suppressed_component_count,component_count,variance_mwh,variance_pct,reconciliation_flag
2026-04-01,Hydraulic turbine,74836,74836,1,2,0,0.0000,SUPPRESSED_SOURCE
2026-04-01,Other types of electricity generation,0,0,0,2,0,,OK
2026-04-01,Solar,710,710,0,2,0,0.0000,OK
2026-04-01,Tidal power turbine,0,0,0,2,0,,OK
2026-04-01,Total all types of electricity generation,792874,792874,0,2,0,0.0000,OK
2026-04-01,Total electricity production from biomass,30687,30687,0,2,0,0.0000,OK
2026-04-01,Total electricity production from combustible fuels,577310,577310,0,2,0,0.0000,OK
2026-04-01,Total electricity production from non-renewable combustible fuels,546623,546623,0,2,0,0.0000,OK
2026-04-01,Wind power turbine,140018,140018,0,2,0,0.0000,OK
2026-05-01,Combustion turbine,,,1,1,,,SUPPRESSED_SOURCE
2026-05-01,Conventional steam turbine,,,2,2,,,SUPPRESSED_SOURCE
2026-05-01,Hydraulic turbine,96745,96745,1,2,0,0.0000,SUPPRESSED_SOURCE
2026-05-01,Other types of electricity generation,0,0,0,2,0,,OK
2026-05-01,Solar,2235,2235,0,2,0,0.0000,OK
2026-05-01,Tidal power turbine,0,0,0,2,0,,OK
2026-05-01,Total all types of electricity generation,588310,588310,0,2,0,0.0000,OK
2026-05-01,Total electricity production from biomass,30780,30780,0,2,0,0.0000,OK
2026-05-01,Total electricity production from combustible fuels,332799,332799,0,2,0,0.0000,OK
2026-05-01,Total electricity production from non-renewable combustible fuels,302019,302019,0,2,0,0.0000,OK
2026-05-01,Wind power turbine,156531,156531,0,2,0,0.0000,OK
2026-06-01,Combustion turbine,,,1,1,,,SUPPRESSED_SOURCE
2026-06-01,Conventional steam turbine,,,2,2,,,SUPPRESSED_SOURCE
2026-06-01,Hydraulic turbine,71258,71258,1,2,0,0.0000,SUPPRESSED_SOURCE
2026-06-01,Other types of electricity generation,0,0,0,2,0,,OK
2026-06-01,Solar,1085,1085,0,2,0,0.0000,OK
2026-06-01,Tidal power turbine,0,0,0,2,0,,OK
2026-06-01,Total all types of electricity generation,582742,582742,0,2,0,0.0000,OK
2026-06-01,Total electricity production from biomass,23185,23185,0,2,0,0.0000,OK
2026-06-01,Total electricity production from combustible fuels,397740,397740,0,2,0,0.0000,OK
2026-06-01,Total electricity production from non-renewable combustible fuels,374555,374555,0,2,0,0.0000,OK
2026-06-01,Wind power turbine,112659,112659,0,2,0,0.0000,OK
